CreationDate,Id,LinkTypeId,PostId,RelatedPostId
2013-06-06T13:01:16.280,484308,3,16064,865
2013-06-06T14:05:07.933,484313,1,16025,16076
2013-06-07T03:16:35.317,484382,1,16124,1916
2013-06-07T12:40:04.220,484447,1,16124,13486
2013-06-07T19:11:34.987,484486,1,16134,6643
2013-06-07T20:34:47.710,484496,1,16134,8371
2013-06-08T18:10:47.287,484589,1,16142,13648
2013-06-10T04:05:13.247,484768,1,16146,743
2013-06-10T13:11:52.823,484791,3,16124,1916
2013-06-10T14:47:44.420,484808,1,16164,592
2013-06-10T16:21:34.767,484822,1,16142,5612
2013-06-11T09:13:24.567,484907,1,16164,16171
2013-06-13T01:35:20.197,485120,1,16215,9445
2013-06-13T15:11:40.963,485161,1,16215,15514
2013-06-13T22:46:33.343,485217,1,16215,16230
2013-06-13T23:20:51.620,485220,1,16230,16215
2013-06-14T01:12:52.103,485254,3,16146,743
2013-06-14T23:09:43.277,485328,1,16236,16234
2013-06-15T02:02:37.017,485333,1,16250,8987
2013-06-15T03:28:27.947,485339,3,16236,16234
2013-06-18T19:18:03.833,485735,1,16297,2781
2013-06-19T02:58:22.007,485788,1,16308,16215
2013-06-19T02:58:22.007,485789,1,16308,9445
2013-06-19T02:58:45.727,485790,1,16308,12894
2013-06-20T04:53:20.093,485920,1,16335,10054
2013-06-20T15:14:18.713,485980,1,16345,308
2013-06-25T01:21:51.923,486502,1,16409,9033
2013-06-25T15:29:04.870,486561,1,16409,6255
2013-06-27T23:55:03.647,486861,1,16470,2294
2013-06-29T10:40:34.820,487024,1,16473,16482
2013-07-02T08:40:22.120,487431,1,16516,3890
2013-07-03T17:00:45.313,487631,1,16544,16472
2013-07-04T13:04:09.977,487720,1,16562,13915
2013-07-07T20:34:49.893,488076,1,10236,14689
2013-07-08T12:49:52.847,488162,1,16516,5558
2013-07-09T14:23:21.767,488309,1,16604,15515
2013-07-09T16:20:38.723,488317,1,16609,10376
2013-07-09T16:20:38.723,488318,1,16609,15766
2013-07-11T17:03:32.750,488637,1,16657,7107
2013-07-12T19:00:16.597,488760,1,16678,743
2013-07-14T17:06:28.237,488937,1,10036,9237
2013-07-14T17:06:28.237,488938,1,10036,296
2013-07-16T13:12:06.727,489072,1,16708,51
2013-07-17T17:08:47.807,489195,1,16723,16190
2013-07-24T19:08:19.967,489833,1,16792,318
2013-07-25T00:59:46.630,489866,1,16792,5321
2013-07-25T00:59:46.630,489867,1,16792,3868
2013-07-26T06:50:33.673,490031,1,16823,16815
2013-07-26T13:19:22.770,490085,1,16828,7199
2013-07-29T12:44:23.160,490406,1,16855,6753
2013-07-29T12:44:44.147,490407,1,16855,5558
2013-07-29T12:45:18.493,490408,1,16855,14858
2013-07-30T12:46:53.363,490606,3,16855,6753
2013-07-30T12:53:25.093,490617,1,16884,9294
2013-08-01T19:20:40.883,490856,1,16911,611
2013-08-01T21:45:33.847,490896,1,16912,10594
2013-08-02T09:44:14.420,490950,1,16927,16814
2013-08-02T13:29:37.603,490968,1,16929,12883
2013-08-02T20:22:30.720,491019,1,16936,6115
2013-08-03T18:54:07.823,491095,1,16946,16282
2013-08-03T19:00:59.493,491107,1,16947,6190
2013-08-05T06:37:06.790,491266,1,16961,4400
2013-08-05T17:06:35.773,491353,1,16967,4104
2013-08-06T12:47:19.760,491398,3,16657,7107
2013-08-06T12:56:05.683,491399,3,16947,6190
2013-08-06T15:54:50.467,491428,1,3950,10918
2013-08-06T18:43:20.263,491459,1,16982,15047
2013-08-06T21:55:51.670,491489,1,16991,12761
2013-08-07T02:57:58.330,491506,1,16992,16253
2013-08-07T14:27:42.863,491553,1,16988,9308
2013-08-07T14:28:52.277,491554,1,9308,4555
2013-08-07T14:31:14.193,491555,1,9308,3727
2013-08-07T14:42:32.723,491560,1,16988,4555
2013-08-07T17:22:53.990,491566,3,16988,4555
2013-08-08T19:17:32.617,491690,1,17024,5558
2013-08-12T20:59:33.923,492072,1,17050,17053
2013-08-13T19:56:15.623,492169,1,13813,12957
2013-08-14T08:16:25.890,492239,1,17099,9802
2013-08-15T11:48:15.870,492392,1,17126,3049
2013-08-15T12:21:29.823,492399,1,17129,6462
2013-08-15T12:27:56.460,492422,1,17129,16874
2013-08-16T12:04:20.770,492527,1,16902,17144
2013-08-19T12:42:12.687,492854,1,17074,17202
2013-08-19T13:48:24.907,492868,1,17199,12883
2013-08-19T13:48:24.907,492869,1,17199,12450
2013-08-19T14:49:57.303,492873,1,17202,17074
2013-08-19T16:46:15.663,492910,1,16719,2184
2013-08-20T09:52:49.287,492979,1,17221,7306
2013-08-21T13:59:38.813,493159,1,9410,17199
2013-08-21T14:45:16.900,493174,1,17256,743
2013-08-21T20:30:30.777,493205,1,17221,9790
2013-08-24T14:50:08.623,493487,1,7610,14824
2013-08-24T19:15:07.673,493522,1,17295,1121
2013-08-24T19:15:07.673,493523,1,17295,10404
2013-08-24T19:15:07.673,493524,1,17295,15411
2013-08-26T15:46:48.120,493723,1,17309,16964
2013-08-27T14:56:18.210,493844,1,17327,16562
2013-08-28T08:41:53.720,493962,1,17334,13007
2013-08-28T08:45:27.403,493973,1,17337,4479
2013-08-28T13:06:55.537,493990,1,17313,16232
2013-08-28T15:06:51.067,494013,3,17337,770
2013-08-28T16:04:57.053,494028,1,17345,10918
2013-08-29T10:06:18.637,494164,1,17356,11301
2013-08-29T13:25:20.900,494174,3,17345,10918
2013-08-29T14:58:54.633,494198,1,17369,16517
2013-08-29T15:34:25.027,494204,1,17369,2449
2013-08-29T16:44:11.280,494210,1,17367,540
2013-08-30T13:40:08.927,494335,1,17376,3221
2013-08-31T01:02:52.670,494386,1,17395,13685
2013-09-01T06:10:18.900,494505,1,17400,2767
2013-09-03T10:28:02.150,494799,1,17429,5267
2013-09-03T13:48:52.570,494807,3,17429,5267
2013-09-04T07:33:37.883,494903,1,17447,10434
2013-09-04T07:33:37.883,494904,1,17447,9092
2013-09-04T07:33:37.883,494905,1,17447,15411
2013-09-04T13:40:51.510,494929,1,17447,3653
2013-09-04T13:40:51.510,494930,1,17447,743
2013-09-05T10:28:25.137,495050,1,17447,2767
2013-09-05T10:40:59.773,495051,1,17478,7092
2013-09-06T17:29:04.010,495202,3,17478,7092
2013-09-08T22:45:13.030,495425,1,17536,8415
2013-09-10T12:30:13.423,495622,1,17573,743
2013-09-10T12:30:13.423,495623,1,17573,16678
2013-09-10T15:29:27.380,495662,1,17577,2446
2013-09-12T13:10:53.710,495834,3,17573,743
2013-09-12T13:50:31.467,495837,1,17602,12445
2013-09-14T02:16:30.880,495978,1,17634,16373
2013-09-16T03:31:04.470,496102,1,17634,15562
2013-09-16T11:47:01.297,496122,1,17144,16902
2013-09-18T13:38:08.370,496313,1,17675,170
2013-09-20T13:38:46.180,496501,3,17696,5
2013-09-20T15:59:37.613,496515,1,17701,3957
2013-09-21T16:34:17.830,496613,1,17716,3049
2013-09-23T16:48:59.280,496768,1,17707,14000
2013-09-24T02:58:17.437,496834,1,17743,4602
2013-09-24T11:40:56.290,496871,1,17716,2767
2013-09-24T13:20:13.147,496895,1,17757,2767
2013-09-24T13:20:13.147,496896,1,17757,2795
2013-09-24T14:48:01.490,496912,1,2644,12450
2013-09-24T22:27:53.263,496969,1,17743,17750
2013-09-26T09:25:57.103,497139,1,17795,17119
2013-09-26T10:02:26.263,497141,1,17795,7753
2013-09-26T10:45:24.740,497157,1,17796,17420
2013-09-26T11:33:56.870,497160,1,17796,17199
2013-09-28T05:01:28.110,497391,1,244,17743
2013-09-30T20:02:28.523,497626,3,17806,2591
2013-10-01T08:22:58.027,497682,1,17847,359
2013-10-01T15:23:40.987,497725,1,17855,17750
2013-10-01T15:23:40.987,497726,1,17855,4602
2013-10-02T23:21:02.200,497986,1,17883,17467
2013-10-04T05:21:10.657,498161,1,9267,10245
2013-10-05T20:08:44.010,498312,1,17927,2405
2013-10-07T13:34:41.067,498553,3,17947,3855
2013-10-07T20:30:27.480,498589,1,17958,16401
2013-10-08T09:55:08.240,498648,1,17973,24
2013-10-08T09:59:14.623,498649,1,17973,7420
2013-10-08T13:30:00.797,498671,3,17973,24
2013-10-15T16:24:41.120,499405,1,18086,16794
2013-10-16T09:38:23.077,499538,1,18104,16857
2013-10-16T11:43:36.820,499576,1,18109,3197
2013-10-16T11:43:36.820,499577,1,18109,12850
2013-10-16T15:51:00.513,499597,1,18106,15747
2013-10-16T15:51:00.513,499598,1,18106,7936
2013-10-16T15:51:00.513,499599,1,18106,17359
2013-10-18T20:31:14.997,499777,1,18098,3470
2013-10-21T20:04:44.540,500004,1,18155,17100
2013-10-23T00:31:09.357,500150,1,18163,3197
2013-10-24T04:05:33.490,500269,1,18194,16857
2013-10-24T09:38:04.600,500289,1,18177,12997
2013-10-24T12:25:56.487,500320,1,18187,240
2013-10-24T23:05:48.957,500370,1,18202,7080
2013-10-26T21:59:01.407,500517,3,18202,7080
2013-10-28T01:56:34.217,500619,1,18221,7428
2013-10-28T13:53:55.953,500682,1,18227,13709
2013-10-28T17:59:38.117,500731,1,18184,9815
2013-10-30T09:02:37.223,500904,1,17233,17678
2013-10-30T23:52:03.450,500976,1,18267,13007
2013-10-31T03:33:10.027,501015,3,18263,4912
2013-11-01T09:04:04.027,501119,1,18272,18155
2013-11-01T09:16:06.617,501120,1,17617,13523
2013-11-04T01:44:51.457,501404,1,18320,10972
2013-11-04T01:44:51.457,501405,1,18320,17956
2013-11-04T17:11:23.950,501461,1,18322,244
2013-11-07T22:20:32.283,501762,1,18353,5619
2013-11-10T22:14:21.440,502998,1,18375,6671
2013-11-12T03:40:46.080,503110,1,18379,8678
2013-11-13T12:02:33.303,503214,1,18408,9158
2013-11-14T16:35:36.183,503327,1,18418,2449
2013-11-14T19:57:36.663,503345,1,18424,5739
2013-11-15T04:19:05.437,503383,1,18428,14109
2013-11-15T19:53:03.983,503437,1,18430,3634
2013-11-15T20:40:31.927,503445,1,18434,2265
2013-11-17T00:33:24.837,503533,1,18440,18235
2013-11-17T00:33:24.837,503534,1,18440,1256
2013-11-17T20:31:13.007,503598,1,18447,9790
2013-11-20T20:41:31.193,503800,1,17750,4602
2013-11-20T23:49:41.617,503844,1,18481,14021
2013-11-21T00:52:41.247,503847,1,18481,2096
2013-11-22T01:24:09.873,503921,1,18478,17212
2013-11-22T16:43:23.580,503994,1,18492,1997
2013-11-25T21:09:12.467,504186,1,18522,2705
2013-11-28T09:25:54.143,504358,1,18540,12901
2013-11-28T17:33:31.733,504387,1,18539,16517
2013-12-02T15:07:54.140,504688,1,18377,17917
2013-12-05T13:04:14.910,504924,1,18598,9948
2013-12-05T14:07:35.647,504941,1,18596,15634
2013-12-05T15:46:06.277,504951,1,18598,257
2013-12-05T15:46:06.277,504952,1,18598,108
2013-12-05T15:46:06.277,504953,1,18598,4039
2013-12-05T15:46:06.277,504954,1,18598,9122
2013-12-05T15:46:06.277,504955,1,18598,3729
2013-12-06T03:34:35.723,504995,3,18320,10972
2013-12-06T19:22:22.330,505051,1,18599,26
2013-12-06T19:22:22.330,505052,1,18599,17956
2013-12-07T06:00:43.873,505097,1,18619,244
2013-12-11T07:13:07.447,505368,1,18596,471
2013-12-11T07:13:07.447,505369,1,18596,611
2013-12-13T00:52:37.473,505481,1,18661,9731
2013-12-16T22:17:03.503,505721,3,18622,14030
2013-12-16T22:18:04.133,505722,3,18596,611
2013-12-17T07:37:02.147,505759,1,18688,16001
2013-12-20T01:38:04.910,505997,1,18726,9938
2013-12-25T06:52:52.810,506283,1,18767,5043
2013-12-25T06:52:52.810,506284,1,18767,14625
2013-12-25T07:11:41.207,506285,1,15057,9324
2013-12-26T06:30:28.210,506343,1,18767,12518
2013-12-26T06:30:28.210,506344,1,18767,17359
2013-12-27T01:15:51.250,506401,1,18777,14115
2013-12-28T22:18:01.710,506574,1,18791,18795
2013-12-29T07:04:28.443,506600,1,18799,10621
2013-12-31T17:26:08.027,506836,1,18824,4203
2013-12-31T21:37:52.837,506845,1,89,2756
2014-01-01T16:28:41.067,506903,1,18815,3851
2014-01-05T22:45:45.033,507227,1,18874,9873
2014-01-05T22:46:09.723,507228,1,18874,18187
2014-01-06T12:09:13.547,507298,1,18882,7133
2014-01-07T04:12:36.763,507363,1,18879,6497
2014-01-08T11:11:03.713,507438,1,18887,18206
2014-01-08T19:08:31.640,507455,1,18882,7428
2014-01-10T15:41:53.660,507654,1,18933,9790
2014-01-13T07:04:22.107,507853,1,18959,7573
2014-01-13T13:29:27.177,507876,1,18959,14372
2014-01-14T00:05:18.923,507905,1,18972,14142
2014-01-14T00:05:18.923,507906,1,18972,10143
2014-01-14T19:47:13.433,507939,1,18957,14059
2014-01-17T16:00:53.003,508200,1,19016,15813
2014-01-19T00:26:04.710,508305,1,19032,6497
2014-01-19T00:26:04.710,508306,1,19032,15562
2014-01-19T00:26:04.710,508307,1,19032,3049
2014-01-19T03:01:28.533,508323,1,19031,18872
2014-01-20T11:18:36.073,508450,1,19052,18372
2014-01-20T19:41:38.223,508503,1,19061,18872
2014-01-22T07:06:57.373,508638,1,19091,14958
2014-01-22T08:20:44.027,508649,1,19085,4724
2014-01-22T09:20:16.367,508654,1,19061,27
2014-01-23T00:36:10.817,508730,3,18959,7573
2014-01-23T13:42:19.420,508799,1,19104,3426
2014-01-27T02:40:42.437,509138,1,19103,12707
2014-01-27T03:50:15.370,509143,1,19143,19107
2014-01-27T03:50:15.370,509144,1,19143,18925
2014-01-27T03:50:15.370,509145,1,19143,7722
2014-01-27T03:50:15.370,509146,1,19143,5662
2014-01-27T03:50:15.370,509147,1,19143,18522
2014-01-27T08:09:17.923,509194,1,19143,995
2014-01-27T08:09:17.923,509195,1,19143,1743
2014-01-29T16:55:40.770,509405,1,19008,18548
2014-01-30T20:22:25.683,509501,1,19196,6088
2014-02-03T11:57:54.730,509770,1,2681,17273
2014-02-04T13:45:15.997,510858,1,20235,19216
2014-02-04T16:06:43.640,510875,1,20241,3283
2014-02-05T08:32:52.580,510958,1,20250,18981
2014-02-05T19:08:36.260,511031,1,20260,16190
2014-02-09T20:47:24.097,511358,1,20295,8656
2014-02-12T13:12:37.447,511552,1,20278,244
2014-02-12T13:12:37.447,511553,1,20278,167
2014-02-12T13:12:37.447,511554,1,20278,17999
2014-02-12T13:12:37.447,511555,1,20278,5132
2014-02-17T12:31:36.540,511865,1,20345,3720
2014-02-17T19:14:43.500,511882,1,2231,2241
2014-02-18T06:00:53.007,511900,3,20345,3720
2014-02-18T22:45:25.080,511987,1,20368,7602
2014-02-20T13:38:20.597,512137,1,20378,14823
2014-02-24T21:11:56.730,512471,1,20404,2014
2014-02-24T22:31:22.670,512482,1,20422,13294
2014-02-25T15:03:52.067,512548,1,20434,4460
2014-02-26T04:06:59.077,512630,1,20457,8781
2014-02-26T16:13:42.040,512675,3,20457,8781
2014-02-27T07:09:55.013,512755,1,20470,10069
2014-02-27T17:24:49.990,512792,3,20470,10069
2014-02-27T18:33:13.307,512815,3,20476,8577
2014-03-01T20:54:27.683,512969,1,20498,17560
2014-03-01T23:57:27.310,512991,1,20501,8628
2014-03-01T23:57:27.310,512992,1,20501,1060
2014-03-02T01:49:21.220,513006,1,20501,18561
2014-03-03T21:27:20.193,513232,1,20526,13813
2014-03-03T22:50:08.730,513262,1,20530,4469
2014-03-03T22:50:08.730,513263,1,20530,4552
2014-03-03T23:00:49.850,513265,1,20530,9214
2014-03-05T19:37:12.513,513482,1,20556,5612
2014-03-06T12:23:46.593,513554,1,20563,19061
2014-03-06T17:19:06.223,513630,1,20579,14722
2014-03-06T17:19:47.227,513631,1,20579,1666
2014-03-06T21:38:48.593,513652,1,20600,4183
2014-03-06T21:38:48.593,513653,1,20600,221
2014-03-07T03:18:03.353,513670,1,20591,4168
2014-03-07T13:36:31.390,513744,1,1666,20579
2014-03-07T18:38:19.730,513765,1,20616,9092
2014-03-09T20:57:33.120,513982,1,20635,1157
2014-03-09T23:14:53.250,513992,1,20651,20645
2014-03-10T12:15:29.623,514068,1,20662,16814
2014-03-10T23:24:13.533,514122,1,20659,2951
2014-03-12T01:43:03.663,514236,1,20700,244
2014-03-12T13:13:52.987,514299,1,244,20700
2014-03-13T19:16:37.097,514435,1,20730,9948
2014-03-14T17:39:31.827,514538,1,20737,5884
2014-03-15T21:50:34.910,514618,1,20743,20730
2014-03-16T21:46:01.187,514669,1,20755,244
2014-03-17T00:58:36.947,514672,3,20651,20645
2014-03-17T03:05:55.240,514681,1,244,2951
2014-03-17T10:03:24.970,514693,1,20666,18415
2014-03-17T15:47:29.367,514719,1,20766,16362
2014-03-18T19:27:35.120,514871,1,20787,20594
2014-03-19T14:40:12.080,514979,1,20802,12726
2014-03-19T22:27:21.117,515014,3,20802,12726
2014-03-19T22:46:30.617,515022,1,20808,308
2014-03-19T23:43:59.803,515040,1,20809,244
2014-03-20T02:06:20.013,515050,1,20808,15594
2014-03-20T13:12:00.870,515137,1,20820,9938
2014-03-20T18:49:43.403,515163,1,20816,2756
2014-03-21T05:43:24.123,515196,1,4933,11141
2014-03-21T10:56:19.543,515225,1,20829,2626
2014-03-21T16:08:36.940,515262,1,20835,17085
2014-03-22T09:38:23.263,515344,1,20811,2632
2014-03-22T15:37:05.093,515368,1,20843,2927
2014-03-24T21:25:57.030,515585,1,20829,10701
2014-03-25T01:14:46.503,515597,1,20843,9352
2014-03-27T16:32:34.153,515885,1,20883,244
2014-03-29T14:24:05.343,516120,1,20912,244
2014-03-29T20:25:49.530,516156,1,20914,9092
2014-04-01T03:06:49.867,516374,1,20925,20907
2014-04-01T08:56:33.720,516397,1,20948,1732
2014-04-02T06:31:22.377,516492,1,20962,743
2014-04-02T17:17:30.047,516562,1,20975,8909
2014-04-02T21:47:08.017,516595,1,20967,20681
2014-04-03T23:11:25.910,516717,1,20995,10621
2014-04-03T23:19:45.070,516718,1,20997,15747
2014-04-08T02:10:30.220,517146,1,21024,15594
2014-04-08T08:21:45.200,517161,1,21053,602
2014-04-08T12:57:30.573,517171,1,21068,10245
2014-04-08T12:57:59.510,517172,1,21068,9267
2014-04-08T13:07:15.793,517173,1,21068,2170
2014-04-09T08:14:40.620,517259,1,21024,13653
2014-04-09T08:14:40.620,517260,1,21024,1073
2014-04-09T14:33:07.793,517290,1,21088,18271
2014-04-11T13:51:26.470,517494,1,15951,27
2014-04-14T04:05:03.060,517776,1,21141,244
2014-04-14T22:01:47.950,517863,1,21155,20647
2014-04-16T13:10:27.847,518118,1,21179,244
2014-04-16T21:39:34.567,518212,1,21199,1507
2014-04-16T23:37:10.473,518228,3,21192,12707
2014-04-17T07:25:53.790,518246,1,18691,19159
2014-04-19T13:49:02.937,518435,1,21237,21227
2014-04-20T22:23:45.733,518628,1,21260,3549
2014-04-20T22:23:45.733,518629,1,21260,16220
2014-04-21T18:49:38.357,518697,3,21251,14932
2014-04-24T07:01:20.473,518969,1,8157,244
2014-04-24T21:47:48.313,519040,1,21306,15863
2014-04-25T03:42:03.293,519070,1,21317,4486
2014-04-25T07:12:42.827,519087,1,21311,17359
2014-04-25T16:51:27.007,519155,1,21330,9938
2014-04-27T01:36:41.017,519298,1,8030,26
2014-04-27T23:20:45.390,519412,1,21357,20427
2014-04-27T23:20:45.390,519413,1,21357,7701
2014-04-28T12:37:31.417,519490,1,21372,18598
2014-04-29T17:41:03.223,519603,3,21380,5145
2014-05-01T01:26:43.063,519783,1,21415,12736
2014-05-01T12:30:34.940,519828,1,21418,5111
2014-05-03T16:59:38.570,520013,1,21437,3720
2014-05-06T09:46:12.270,520227,1,21454,16127
2014-05-07T18:37:32.307,520330,1,21423,5825
2014-05-08T01:16:42.757,520366,1,1552,21469
2014-05-09T08:56:35.723,520475,1,21492,20829
2014-05-09T08:56:35.723,520476,1,21492,4787
2014-05-09T08:56:35.723,520477,1,21492,8151
2014-05-10T11:21:59.643,520552,1,21500,2568
2014-05-10T13:26:22.220,520558,1,21500,5459
2014-05-11T05:11:47.270,520635,3,21500,2568
2014-05-11T06:22:02.363,520640,1,21507,17356
2014-05-11T06:22:43.953,520641,1,21507,16025
2014-05-11T06:23:08.233,520642,1,21507,9770
2014-05-12T04:06:41.317,520741,1,21521,4762
2014-05-12T04:21:44.950,520745,1,21521,141
2014-05-12T07:21:53.097,520762,1,21530,21527
2014-05-12T19:50:12.493,520867,1,21541,1500
2014-05-12T19:52:56.290,520868,1,21541,21510
2014-05-13T08:14:55.483,520926,1,21555,2756
2014-05-13T08:17:08.910,520927,1,21555,3720
2014-05-13T10:30:29.673,520949,1,21558,14372
2014-05-14T01:06:27.700,521037,1,21574,15151
2014-05-14T01:06:27.700,521038,1,21574,7803
2014-05-14T15:47:32.933,521087,3,21558,14372
2014-05-16T17:17:07.280,521313,1,21590,9938
2014-05-20T23:33:38.253,521750,1,21644,1073
2014-05-20T23:33:38.253,521751,1,21644,722
2014-05-20T23:33:38.253,521752,1,21644,2096
2014-05-20T23:55:13.627,521756,1,1732,19061
2014-05-22T12:46:40.737,521913,1,21667,14299
2014-05-23T11:24:18.027,522006,1,21673,20743
2014-05-23T12:59:15.033,522014,3,21673,20743
2014-05-27T17:22:49.063,522399,1,21714,7774
2014-05-27T17:22:49.063,522400,1,21714,9764
2014-05-28T21:38:51.273,522550,1,21731,2188
2014-05-29T11:50:09.483,522594,1,21749,21728
2014-05-29T13:07:49.667,522607,3,21731,2188
2014-05-30T16:27:39.340,522707,1,21761,17367
2014-06-01T17:42:26.443,524373,1,21774,6559
2014-06-01T18:52:31.013,524398,3,21774,6559
2014-06-04T23:28:38.073,525269,1,21826,1103
2014-06-04T23:28:38.073,525270,1,21826,16419
2014-06-05T05:39:37.077,525315,1,21832,10460
2014-06-05T05:40:37.120,525316,1,21832,7008
2014-06-05T22:10:00.580,525559,1,21803,21854
2014-06-06T17:34:30.483,525833,1,21874,21854
2014-06-07T15:31:16.443,526077,1,21886,367
2014-06-08T20:13:25.977,528235,1,22907,22905
2014-06-08T20:38:22.973,528259,1,22908,22907
2014-06-08T20:38:22.973,528260,1,22908,22905
2014-06-09T12:55:35.077,528339,1,22921,22905
2014-06-09T12:55:35.077,528340,1,22921,22908
2014-06-10T13:46:57.590,528502,1,22944,244
2014-06-10T16:32:06.080,528512,1,21886,21874
2014-06-10T22:32:18.083,528561,1,21886,2744
2014-06-10T22:32:18.083,528562,1,21886,10259
2014-06-11T03:54:27.213,528577,1,22952,6238
2014-06-11T12:46:56.153,528593,3,22952,6238
2014-06-11T18:48:55.983,528620,1,22965,471
2014-06-12T00:10:28.210,528672,1,22973,244
2014-06-14T13:17:53.007,528986,1,23024,9938
2014-06-16T16:43:57.790,529277,1,23058,19085
2014-06-16T17:11:43.737,529279,3,23058,19085
2014-06-17T21:31:43.590,529421,1,23083,22978
2014-06-18T20:49:29.693,529586,1,23104,21495
2014-06-19T15:32:20.223,529696,1,23118,17359
2014-06-19T18:51:00.130,529720,1,23122,937
2014-06-19T21:39:46.077,529730,3,23122,937
2014-06-22T23:37:58.513,531120,1,23179,1195
2014-06-23T03:33:25.117,531160,1,23186,23185
2014-06-23T03:33:37.073,531162,1,23185,23186
2014-06-23T10:37:44.577,531177,1,23182,3855
2014-06-23T17:00:53.163,531235,1,23198,10151
2014-06-23T19:40:43.473,531292,1,23203,21765
2014-06-23T22:44:46.110,531331,1,23204,1256
2014-06-24T03:41:09.157,531346,1,23207,244
2014-06-24T05:30:34.160,531367,1,23214,437
2014-06-24T14:23:33.957,531432,1,23214,8740
2014-06-24T14:25:04.687,531433,3,23214,437
2014-06-24T14:25:04.687,531434,3,23214,8740
2014-06-24T17:09:56.693,531458,1,23222,937
2014-06-25T21:27:52.560,531655,1,23246,8603
2014-06-25T22:04:12.440,531669,3,23246,8603
2014-06-26T02:00:21.877,531694,1,23252,891
2014-06-26T07:05:30.020,531734,1,23258,573
2014-06-29T04:18:23.203,532139,1,23297,5673
2014-06-30T12:49:59.127,532266,1,23104,16373
2014-07-01T07:15:08.927,532452,1,16460,23305
2014-07-01T20:00:48.550,532640,1,23346,21612
2014-07-01T22:56:53.520,532706,1,23352,660
2014-07-03T06:02:13.033,533059,1,9510,23305
2014-07-03T06:06:28.893,533060,1,4618,23305
2014-07-04T06:40:52.447,533392,1,23401,2580
2014-07-04T06:40:52.447,533393,1,23401,743
2014-07-04T06:40:52.447,533394,1,23401,13355
2014-07-04T06:40:52.447,533395,1,23401,612
2014-07-04T06:40:52.447,533396,1,23401,7701
2014-07-04T06:40:52.447,533397,1,23401,17573
2014-07-04T06:44:33.680,533412,1,23401,17170
2014-07-04T07:41:35.743,533420,1,23385,17248
2014-07-04T07:41:35.743,533421,1,23385,1771
2014-07-04T11:34:57.413,533497,1,23386,21048
2014-07-04T22:08:15.423,533695,1,23386,1912
2014-07-04T22:19:21.473,533696,1,23415,1147
2014-07-04T22:30:05.270,533701,1,23415,18688
2014-07-07T05:37:06.950,534377,1,23432,1322
2014-07-07T08:24:28.550,534396,1,23448,18833
2014-07-07T08:54:45.003,534408,1,23428,16662
2014-07-07T20:51:00.720,534611,1,23466,17536
2014-07-09T07:07:26.677,534927,1,23495,21563
2014-07-10T13:01:42.213,535058,1,23529,3498
2014-07-10T13:01:42.213,535059,1,23529,8802
2014-07-10T13:01:42.213,535060,1,23529,11160
2014-07-10T13:01:42.213,535061,1,23529,19085
2014-07-10T13:01:42.213,535062,1,23529,4900
2014-07-10T13:01:42.213,535063,1,23529,718
2014-07-10T21:51:36.810,535102,1,7133,21330
2014-07-11T11:10:09.953,535165,1,17248,2744
2014-07-13T14:56:40.640,536383,1,23584,18107
2014-07-13T22:48:23.557,536429,1,23591,141
2014-07-14T04:09:27.477,536438,1,4762,4319
2014-07-14T04:09:27.477,536439,1,4762,8678
2014-07-14T04:13:06.773,536440,1,4762,10396
2014-07-14T12:52:30.693,536465,3,23591,141
2014-07-14T12:53:31.410,536466,3,23584,18107
2014-07-15T00:58:45.310,536545,1,23428,6741
2014-07-15T00:58:45.310,536546,1,23428,9542
2014-07-15T05:17:16.800,536566,1,23616,5636
2014-07-15T16:41:43.513,536639,1,23625,6590
2014-07-16T22:42:35.830,536835,3,23656,4750
2014-07-17T17:18:10.293,536936,1,21179,13671
2014-07-17T23:42:31.623,536981,1,23676,9195
2014-07-18T12:03:07.983,537049,1,23687,8157
2014-07-18T12:46:12.030,537054,3,21179,13671
2014-07-18T14:13:45.863,537082,1,23625,21767
2014-07-18T17:42:36.483,537129,1,23705,3912
2014-07-18T19:11:52.217,537163,3,23687,8157
2014-07-18T19:16:48.600,537164,3,23625,21767
2014-07-18T20:27:38.673,537183,3,23712,18492
2014-07-20T18:44:16.020,537458,1,23738,612
2014-07-20T22:55:03.727,537494,3,23738,612
2014-07-21T07:08:26.517,537563,1,23748,12518
2014-07-21T15:36:13.753,537621,1,23767,10586
2014-07-21T22:43:39.917,537692,1,23780,3890
2014-07-22T13:14:25.570,537730,3,23780,3890
2014-07-22T20:57:49.017,537812,1,23795,8886
2014-07-22T20:58:18.120,537813,1,23795,865
2014-07-22T21:02:54.463,537814,3,23797,21802
2014-07-22T21:27:27.100,537815,3,23795,865
2014-07-22T21:27:27.100,537816,3,23795,8886
2014-07-23T13:52:27.893,537883,1,23793,16346
2014-07-23T15:01:48.947,537908,1,23809,4687
2014-07-23T15:06:08.477,537909,3,23811,367
2014-07-23T16:43:06.320,537922,3,23809,4687
2014-07-24T21:28:38.977,538097,1,23830,21858
2014-07-25T09:25:19.683,538152,1,367,21886
2014-07-27T04:43:51.560,538462,1,23887,8090
2014-07-27T16:40:55.477,538568,3,23887,8090
2014-07-27T17:25:18.600,538581,1,23898,23870
2014-07-27T17:42:14.667,538591,1,23899,16703
2014-07-27T18:48:35.060,538596,1,23900,23334
2014-07-27T20:38:12.617,538632,3,23899,16703
2014-07-27T20:41:40.577,538633,3,23898,23870
