Class,Date,Id,Name,TagBased,UserId
3,2012-01-26T15:24:40.277,6584,Scholar,False,1433
3,2012-01-26T16:54:40.137,6585,Autobiographer,False,1924
3,2012-01-26T17:39:40.043,6586,Nice Answer,False,421
3,2012-01-26T18:49:41.643,6587,Popular Question,False,792
3,2012-01-26T18:59:41.787,6588,Popular Question,False,73
3,2012-01-26T19:19:41.260,6589,Autobiographer,False,3348
3,2012-01-26T21:09:45.740,6590,Popular Question,False,723
3,2012-01-26T22:54:47.180,6591,Autobiographer,False,3350
3,2012-01-27T07:20:03.417,6592,Scholar,False,656
2,2012-01-27T07:25:03.143,6593,Enthusiast,False,634
3,2012-01-27T08:35:15.493,6594,Supporter,False,3336
3,2012-01-27T09:35:30.580,6595,Supporter,False,3338
3,2012-01-27T12:36:16.440,6596,Scholar,False,3124
3,2012-01-27T14:56:53.303,6597,Nice Answer,False,1487
3,2012-01-27T16:02:12.717,6598,Supporter,False,3300
3,2012-01-27T16:52:24.700,6599,Supporter,False,2363
3,2012-01-27T22:03:53.867,6600,Student,False,2512
3,2012-01-28T08:19:19.497,6601,Student,False,1710
3,2012-01-28T16:54:37.060,6602,Editor,False,3355
3,2012-01-28T19:04:53.637,6603,Student,False,3354
2,2012-01-28T21:55:40.300,6604,Yearling,False,1047
3,2012-01-29T14:37:33.133,6605,Student,False,3355
2,2012-01-29T17:57:39.153,6606,Yearling,False,1050
3,2012-01-30T01:23:09.310,6607,Popular Question,False,1620
3,2012-01-30T03:00:24.243,6608,maintenance,True,1584
3,2012-01-30T03:03:52.087,6609,Citizen Patrol,False,634
3,2012-01-30T07:35:15.023,6610,Student,False,3361
3,2012-01-30T12:35:24.770,6611,Teacher,False,3189
3,2012-01-30T14:15:27.420,6612,Editor,False,3356
3,2012-01-30T17:10:33.123,6613,Nice Question,False,188
3,2012-01-30T17:40:34.257,6614,Analytical,False,3363
3,2012-01-30T17:40:35.067,6615,Teacher,False,3363
3,2012-01-30T19:45:39.603,6616,Scholar,False,3361
3,2012-01-30T21:50:43.417,6617,Student,False,2107
3,2012-01-30T22:10:49.253,6618,Scholar,False,1710
3,2012-01-30T22:10:49.427,6619,Supporter,False,1710
3,2012-01-31T01:36:21.070,6620,Autobiographer,False,3369
3,2012-01-31T01:36:21.103,6621,Citizen Patrol,False,3370
3,2012-01-31T10:23:31.537,6622,Supporter,False,2107
3,2012-01-31T14:48:32.333,6623,Autobiographer,False,3371
3,2012-01-31T15:23:33.943,6624,Supporter,False,3363
3,2012-01-31T17:38:36.070,6625,Scholar,False,2174
3,2012-01-31T17:38:36.257,6626,Teacher,False,3336
3,2012-01-31T18:58:38.077,6627,Nice Answer,False,2598
3,2012-01-31T21:53:42.547,6628,Popular Question,False,2237
3,2012-01-31T22:13:42.123,6629,Nice Answer,False,2824
2,2012-01-31T22:28:42.773,6630,Enlightened,False,2824
3,2012-01-31T23:23:44.510,6631,Supporter,False,3361
3,2012-02-01T02:39:02.150,6632,Supporter,False,850
3,2012-02-01T15:21:11.743,6633,Scholar,False,2107
3,2012-02-01T15:26:11.427,6634,Editor,False,2107
2,2012-02-01T16:11:12.943,6635,Civic Duty,False,424
3,2012-02-01T16:16:13.000,6636,Autobiographer,False,3375
3,2012-02-01T18:01:17.330,6637,Analytical,False,2174
3,2012-02-02T00:31:32.980,6638,Scholar,False,3183
3,2012-02-02T02:56:38.513,6639,Nice Answer,False,25
3,2012-02-02T04:06:57.200,6640,Autobiographer,False,3376
2,2012-02-02T09:28:49.710,6641,Convention,False,1487
3,2012-02-02T19:26:25.817,6642,Autobiographer,False,3378
3,2012-02-02T22:16:52.790,6643,Student,False,3183
3,2012-02-02T22:56:52.960,6644,Student,False,3338
3,2012-02-02T23:01:52.947,6645,Popular Question,False,1487
3,2012-02-03T00:56:57.530,6646,Analytical,False,3338
3,2012-02-03T02:52:01.773,6647,Nice Question,False,163
3,2012-02-03T06:17:09.387,6648,Autobiographer,False,3383
3,2012-02-03T06:22:10.037,6649,Supporter,False,3383
3,2012-02-03T08:37:14.580,6650,Teacher,False,3164
3,2012-02-03T17:17:40.493,6651,Teacher,False,3365
2,2012-02-03T17:27:41.433,6652,Yearling,False,1067
2,2012-02-03T18:58:02.283,6653,Yearling,False,1068
3,2012-02-03T19:23:13.483,6654,Editor,False,3365
3,2012-02-03T20:28:51.313,6655,Quorum,False,2824
3,2012-02-03T22:03:33.147,6656,Scholar,False,3356
3,2012-02-04T00:18:34.873,6657,Scholar,False,3338
3,2012-02-04T17:09:18.913,6659,Nice Question,False,3125
3,2012-02-04T17:09:19.803,6660,Scholar,False,3125
3,2012-02-04T17:09:19.990,6661,Student,False,3125
3,2012-02-04T18:19:41.070,6662,Popular Question,False,349
3,2012-02-04T21:20:44.197,6663,Popular Question,False,17
2,2012-02-04T21:35:43.757,6664,Notable Question,False,32
3,2012-02-05T03:32:17.537,6665,Supporter,False,3393
3,2012-02-05T06:08:05.193,6668,Student,False,3392
3,2012-02-05T06:43:14.337,6670,Autobiographer,False,3395
3,2012-02-05T08:59:04.027,6671,Supporter,False,3125
3,2012-02-05T10:14:20.983,6672,Supporter,False,2874
3,2012-02-05T11:09:36.547,6673,Autobiographer,False,3396
3,2012-02-05T13:50:22.940,6674,Teacher,False,3392
3,2012-02-05T16:21:14.170,6675,Teacher,False,3361
3,2012-02-05T18:07:00.370,6676,Student,False,3391
3,2012-02-05T18:21:59.697,6677,Scholar,False,3391
3,2012-02-05T19:07:20.950,6678,Autobiographer,False,3398
3,2012-02-05T20:02:44.673,6679,Student,False,3398
3,2012-02-06T06:00:26.827,6680,Nice Answer,False,183
3,2012-02-06T06:00:27.263,6681,Supporter,False,3365
3,2012-02-06T12:58:01.837,6682,Scholar,False,3398
3,2012-02-06T23:16:14.357,6683,Scholar,False,3392
3,2012-02-07T03:07:02.257,6684,Supporter,False,3392
2,2012-02-07T09:27:32.737,6686,Enthusiast,False,3206
3,2012-02-07T10:32:33.550,6687,Nice Answer,False,491
3,2012-02-07T17:22:47.597,6688,Supporter,False,3391
3,2012-02-07T21:07:52.003,6689,Supporter,False,853
3,2012-02-07T22:13:03.977,6690,Popular Question,False,553
3,2012-02-08T00:53:27.863,6691,Autobiographer,False,3416
3,2012-02-08T04:03:50.513,6692,Student,False,3417
3,2012-02-08T04:08:50.770,6693,Teacher,False,3239
3,2012-02-08T07:13:56.313,6694,Commentator,False,3088
3,2012-02-08T09:39:03.450,6695,Student,False,2298
3,2012-02-08T12:59:10.590,6696,Nice Question,False,29
3,2012-02-08T14:54:11.147,6697,Supporter,False,3184
3,2012-02-08T17:24:16.237,6698,Student,False,1610
3,2012-02-08T18:49:30.280,6699,Supporter,False,1610
3,2012-02-08T18:59:30.343,6700,Student,False,3420
3,2012-02-08T20:04:35.567,6701,Autobiographer,False,3421
2,2012-02-08T20:19:44.503,6702,Yearling,False,1089
2,2012-02-08T21:40:09.067,6703,Yearling,False,1090
3,2012-02-08T22:40:21.547,6704,Student,False,3423
2,2012-02-08T22:55:22.213,6705,Yearling,False,1093
3,2012-02-08T23:35:23.393,6706,Teacher,False,3409
3,2012-02-09T01:10:25.013,6707,Nice Answer,False,213
3,2012-02-09T02:25:29.073,6708,Student,False,3406
3,2012-02-09T09:25:55.273,6709,Autobiographer,False,3429
3,2012-02-09T10:30:58.267,6710,Supporter,False,3065
3,2012-02-09T11:26:00.107,6711,Supporter,False,3406
3,2012-02-09T11:56:00.723,6712,Critic,False,1789
2,2012-02-09T12:36:02.017,6713,Civic Duty,False,425
3,2012-02-09T14:16:08.117,6714,Student,False,3427
3,2012-02-09T14:21:08.140,6715,Supporter,False,3430
3,2012-02-09T16:16:13.750,6716,Scholar,False,3420
3,2012-02-09T16:16:13.920,6717,Supporter,False,3420
3,2012-02-09T16:26:13.643,6718,Autobiographer,False,3432
3,2012-02-09T16:26:14.593,6719,Student,False,3432
2,2012-02-09T16:46:19.973,6720,Yearling,False,1097
3,2012-02-09T17:31:17.397,6721,Autobiographer,False,3433
3,2012-02-09T17:41:17.353,6722,Nice Answer,False,1584
3,2012-02-09T18:56:36.203,6723,Autobiographer,False,3434
3,2012-02-09T19:51:43.640,6724,Popular Question,False,446
3,2012-02-09T20:11:50.137,6725,Autobiographer,False,3435
3,2012-02-09T20:41:59.410,6726,Scholar,False,3427
3,2012-02-09T20:41:59.657,6727,Supporter,False,3427
3,2012-02-09T22:02:26.567,6728,Autobiographer,False,3436
3,2012-02-09T22:07:28.967,6729,Supporter,False,3436
3,2012-02-09T22:27:31.930,6730,Nice Question,False,1473
3,2012-02-09T22:37:33.510,6731,Nice Question,False,1097
3,2012-02-09T23:12:39.297,6732,Autobiographer,False,3437
3,2012-02-10T03:13:48.587,6733,Nice Question,False,2169
3,2012-02-10T03:13:49.773,6734,Supporter,False,3438
3,2012-02-10T04:54:09.793,6736,Student,False,3439
3,2012-02-10T07:29:27.047,6737,Quorum,False,634
3,2012-02-10T11:34:58.900,6738,Editor,False,3427
3,2012-02-10T14:05:03.807,6739,Student,False,3443
3,2012-02-10T14:15:03.170,6740,Autobiographer,False,3445
3,2012-02-10T16:00:17.060,6742,Nice Answer,False,295
2,2012-02-10T16:25:18.577,6743,Enlightened,False,295
3,2012-02-10T17:20:21.167,6744,Supporter,False,3447
3,2012-02-10T17:35:21.697,6745,Editor,False,3446
3,2012-02-10T18:00:21.353,6746,Autobiographer,False,3448
3,2012-02-10T18:10:23.353,6747,Supporter,False,3448
3,2012-02-10T21:10:30.297,6748,Teacher,False,3448
3,2012-02-11T10:42:32.397,6749,Teacher,False,3449
3,2012-02-11T13:07:35.300,6750,Autobiographer,False,3451
3,2012-02-11T14:52:40.983,6751,Student,False,3451
3,2012-02-11T14:57:39.730,6752,Autobiographer,False,3452
3,2012-02-11T16:12:43.490,6753,Popular Question,False,2096
3,2012-02-11T16:47:43.040,6754,Nice Question,False,3443
3,2012-02-11T19:57:49.437,6755,Cleanup,False,2598
3,2012-02-11T20:02:50.397,6756,Supporter,False,3451
3,2012-02-12T03:34:17.830,6757,Student,False,3448
3,2012-02-12T05:44:44.453,6758,Editor,False,3448
3,2012-02-12T11:59:52.093,6759,Supporter,False,3437
3,2012-02-12T13:49:55.467,6760,Editor,False,2636
3,2012-02-12T15:59:59.907,6761,Student,False,2636
3,2012-02-12T17:05:01.803,6762,Critic,False,3111
3,2012-02-12T19:30:06.647,6763,Editor,False,1494
3,2012-02-12T19:35:07.187,6764,Scholar,False,2636
3,2012-02-12T20:10:08.170,6765,Scholar,False,3451
3,2012-02-12T21:05:09.490,6766,Autobiographer,False,3456
3,2012-02-12T21:05:10.257,6767,Scholar,False,3432
3,2012-02-12T21:05:10.333,6768,Supporter,False,3456
3,2012-02-13T01:00:45.640,6769,Nice Answer,False,1487
3,2012-02-13T01:56:02.187,6770,Student,False,3459
3,2012-02-13T04:41:35.513,6771,Teacher,False,3457
3,2012-02-13T05:01:43.757,6772,Teacher,False,3458
3,2012-02-13T07:42:29.117,6773,Popular Question,False,163
3,2012-02-13T10:28:26.503,6774,Autobiographer,False,3460
3,2012-02-13T10:48:26.990,6775,Nice Answer,False,2598
3,2012-02-13T11:03:39.057,6776,Autobiographer,False,3461
3,2012-02-13T13:19:34.800,6777,Autobiographer,False,3462
3,2012-02-13T16:00:24.757,6778,Editor,False,3463
3,2012-02-13T16:35:33.983,6779,Editor,False,3412
3,2012-02-13T18:01:02.627,6780,Nice Question,False,8
3,2012-02-13T18:06:02.793,6781,Nice Answer,False,427
3,2012-02-13T20:46:52.757,6782,Supporter,False,3458
3,2012-02-13T22:42:28.323,6783,Autobiographer,False,3465
3,2012-02-13T22:47:29.083,6784,Student,False,3463
2,2012-02-14T01:23:01.830,6785,Yearling,False,1111
3,2012-02-14T01:28:07.390,6786,Supporter,False,591
3,2012-02-14T12:14:05.343,6787,Teacher,False,3412
3,2012-02-14T20:14:15.333,6788,Scholar,False,2358
3,2012-02-14T21:29:24.787,6789,Commentator,False,3124
3,2012-02-14T21:29:25.333,6790,Supporter,False,3374
3,2012-02-14T23:59:57.243,6791,Student,False,3469
3,2012-02-15T03:41:13.743,6792,Autobiographer,False,3466
3,2012-02-15T03:46:14.000,6793,Editor,False,3469
3,2012-02-15T04:16:22.997,6794,Nice Answer,False,2598
3,2012-02-15T10:52:24.803,6795,Supporter,False,3239
3,2012-02-15T11:37:24.170,6796,Nice Question,False,1494
2,2012-02-15T15:47:34.667,6797,Yearling,False,1116
3,2012-02-15T19:02:39.993,6798,Supporter,False,3469
3,2012-02-15T23:07:43.457,6799,Autobiographer,False,3474
3,2012-02-16T02:32:52.467,6800,Scholar,False,3459
3,2012-02-16T13:20:52.273,6801,Autobiographer,False,3479
3,2012-02-16T13:51:03.653,6802,Supporter,False,3373
3,2012-02-16T16:06:44.710,6803,Commentator,False,3063
3,2012-02-16T16:21:54.723,6804,Editor,False,3480
3,2012-02-16T16:21:54.990,6805,Teacher,False,3480
3,2012-02-16T16:26:55.153,6806,Scholar,False,3478
3,2012-02-16T17:52:25.000,6807,Popular Question,False,1075
3,2012-02-16T17:57:25.010,6808,Student,False,3478
3,2012-02-17T02:54:19.367,6809,Tag Editor,False,675
3,2012-02-17T02:54:19.367,6810,Tag Editor,False,1114
3,2012-02-17T02:54:19.367,6811,Tag Editor,False,1487
3,2012-02-17T15:24:38.550,6812,Supporter,False,2886
2,2012-02-17T16:49:40.503,6813,Yearling,False,904
3,2012-02-17T19:14:52.703,6814,Student,False,3124
3,2012-02-18T08:47:04.787,6815,Autobiographer,False,3483
3,2012-02-18T17:07:20.910,6816,Autobiographer,False,3484
3,2012-02-18T17:17:21.803,6817,Supporter,False,3484
2,2012-02-18T21:44:38.327,6818,Notable Question,False,446
3,2012-02-19T01:10:28.320,6819,Editor,False,3338
3,2012-02-19T05:06:07.637,6820,Student,False,3279
2,2012-02-19T08:26:49.650,6821,Notable Question,False,1313
3,2012-02-19T09:27:03.110,6822,Scholar,False,3279
3,2012-02-19T09:27:03.173,6823,Supporter,False,3279
3,2012-02-19T21:43:54.997,6825,Autobiographer,False,3491
3,2012-02-19T21:43:55.310,6826,Supporter,False,3491
3,2012-02-20T05:04:05.017,6827,Supporter,False,3489
3,2012-02-20T06:29:07.120,6828,Autobiographer,False,3492
3,2012-02-20T07:09:09.033,6829,Popular Question,False,83
3,2012-02-20T08:24:11.157,6830,Supporter,False,1019
3,2012-02-20T10:44:13.360,6831,Student,False,3489
2,2012-02-20T11:14:13.467,6832,Yearling,False,1127
3,2012-02-20T19:11:10.947,6833,Student,False,3494
3,2012-02-20T19:16:11.190,6834,Supporter,False,2714
3,2012-02-20T22:41:59.097,6835,Popular Question,False,425
3,2012-02-21T01:27:34.397,6836,Supporter,False,3497
3,2012-02-21T03:03:00.020,6837,Teacher,False,3496
3,2012-02-21T13:25:58.577,6838,Supporter,False,3412
3,2012-02-21T15:01:26.040,6839,Nice Answer,False,33
2,2012-02-21T16:11:47.340,6840,Yearling,False,1131
3,2012-02-21T21:38:10.637,6841,Popular Question,False,1527
3,2012-02-22T00:43:53.867,6842,Supporter,False,3203
3,2012-02-22T11:19:21.493,6843,Autobiographer,False,484
3,2012-02-22T14:44:30.133,6844,Citizen Patrol,False,3182
3,2012-02-22T16:39:37.540,6845,Scholar,False,3198
3,2012-02-22T19:34:49.910,6846,Autobiographer,False,3503
3,2012-02-23T01:26:18.177,6847,Supporter,False,1701
3,2012-02-23T01:41:15.850,6848,Commentator,False,2817
3,2012-02-23T02:21:29.683,6849,Autobiographer,False,3504
3,2012-02-23T02:51:36.400,6850,Editor,False,3504
3,2012-02-23T03:21:54.803,6851,Supporter,False,3504
3,2012-02-23T03:31:54.307,6852,Student,False,3504
3,2012-02-23T03:31:54.340,6853,Supporter,False,3457
3,2012-02-23T05:57:03.923,6854,Scholar,False,3504
3,2012-02-23T07:12:06.847,6855,Student,False,3501
3,2012-02-23T10:32:13.787,6856,Supporter,False,3505
2,2012-02-23T14:07:20.063,6857,Good Question,False,106
3,2012-02-23T14:07:20.470,6858,Editor,False,59
3,2012-02-23T14:47:20.810,6859,Editor,False,3505
3,2012-02-23T14:52:21.367,6860,Nice Question,False,993
3,2012-02-23T16:52:26.763,6861,Excavator,False,3505
2,2012-02-23T20:58:51.970,6862,Yearling,False,316
3,2012-02-23T21:43:56.720,6863,Popular Question,False,403
3,2012-02-23T22:29:10.923,6864,Student,False,3512
3,2012-02-24T10:22:36.953,6865,Supporter,False,2214
2,2012-02-24T10:52:49.230,6866,Civic Duty,False,1260
3,2012-02-24T10:52:49.400,6867,Student,False,2098
3,2012-02-24T15:39:23.487,6868,Scholar,False,2098
3,2012-02-24T16:04:33.020,6869,Autobiographer,False,3516
3,2012-02-24T16:29:41.133,6870,Student,False,3516
3,2012-02-24T17:14:50.017,6871,Scholar,False,3516
3,2012-02-24T17:14:50.327,6872,Supporter,False,3516
3,2012-02-24T20:00:42.597,6873,Scholar,False,3512
3,2012-02-25T04:02:39.097,6874,Critic,False,847
3,2012-02-25T04:17:41.203,6875,Student,False,3518
3,2012-02-25T07:32:41.727,6876,Commentator,False,262
3,2012-02-25T11:27:44.547,6877,Supporter,False,3521
3,2012-02-25T11:52:43.703,6878,Nice Question,False,2824
3,2012-02-25T11:57:44.307,6879,Teacher,False,3521
3,2012-02-25T14:52:48.977,6880,Autobiographer,False,3522
3,2012-02-25T15:22:49.753,6881,Announcer,False,2824
3,2012-02-25T18:27:56.370,6882,Supporter,False,3527
3,2012-02-25T18:52:57.387,6883,Scholar,False,3518
3,2012-02-25T19:07:58.740,6884,Supporter,False,2883
2,2012-02-25T21:28:01.623,6885,Booster,False,2824
3,2012-02-25T23:23:06.930,6886,Nice Answer,False,847
3,2012-02-26T01:48:31.460,6887,Teacher,False,3526
3,2012-02-26T02:03:31.270,6888,Popular Question,False,2824
3,2012-02-26T03:59:54.203,6889,Autobiographer,False,3528
3,2012-02-26T06:15:36.430,6890,Citizen Patrol,False,2302
3,2012-02-26T07:05:37.110,6891,Popular Question,False,1632
3,2012-02-26T08:55:38.957,6892,Citizen Patrol,False,3458
3,2012-02-26T11:05:38.740,6893,Editor,False,3521
3,2012-02-26T13:15:38.863,6894,Student,False,3529
2,2012-02-26T14:45:39.000,6895,Yearling,False,1152
3,2012-02-26T15:35:39.423,6896,Supporter,False,1125
2,2012-02-26T19:35:45.083,6897,Civic Duty,False,675
3,2012-02-26T21:00:48.313,6898,Popular Question,False,1332
2,2012-02-26T22:45:51.973,6899,Enthusiast,False,2174
3,2012-02-27T00:20:55.537,6900,Autobiographer,False,3531
3,2012-02-27T00:25:55.423,6901,Nice Answer,False,1442
3,2012-02-27T00:25:56.500,6902,Supporter,False,3531
2,2012-02-27T01:51:13.733,6903,Notable Question,False,393
3,2012-02-27T10:48:52.203,6904,Autobiographer,False,3533
3,2012-02-27T16:55:52.180,6905,Teacher,False,2146
3,2012-02-27T18:16:11.320,6906,Editor,False,3458
3,2012-02-27T18:26:50.147,6907,Autobiographer,False,3536
3,2012-02-27T18:26:50.957,6908,Supporter,False,3040
3,2012-02-27T18:26:50.957,6909,Supporter,False,3536
3,2012-02-27T18:46:49.920,6910,Autobiographer,False,3537
3,2012-02-27T18:52:00.720,6911,Nice Answer,False,3458
3,2012-02-27T18:52:01.560,6912,Supporter,False,3537
3,2012-02-27T19:57:13.657,6913,Teacher,False,3538
3,2012-02-27T21:57:22.417,6914,Supporter,False,3539
3,2012-02-27T22:02:22.340,6915,Teacher,False,2839
3,2012-02-28T00:27:21.580,6916,Nice Question,False,2396
3,2012-02-28T00:27:22.110,6917,Supporter,False,3541
3,2012-02-28T01:12:22.030,6918,Student,False,3540
3,2012-02-28T02:27:22.573,6919,Autobiographer,False,3543
3,2012-02-28T09:12:26.970,6920,Critic,False,1896
3,2012-02-28T11:42:31.350,6921,Supporter,False,3462
3,2012-02-28T17:33:26.933,6922,Autobiographer,False,3547
3,2012-02-28T17:38:27.997,6923,Supporter,False,3547
2,2012-02-28T17:43:26.813,6924,Good Question,False,244
3,2012-02-28T18:48:29.680,6925,Scholar,False,3380
3,2012-02-28T19:13:29.730,6926,Autobiographer,False,3548
3,2012-02-28T19:38:32.137,6927,Student,False,3380
3,2012-02-29T00:43:33.070,6928,Autobiographer,False,3551
3,2012-02-29T00:43:33.630,6929,Supporter,False,3551
3,2012-02-29T02:58:33.070,6930,Popular Question,False,1097
3,2012-02-29T03:38:33.300,6931,Teacher,False,3553
3,2012-02-29T12:13:51.313,6932,Critic,False,3279
3,2012-02-29T15:03:56.710,6933,Teacher,False,3550
3,2012-02-29T17:34:01.497,6934,Editor,False,2098
3,2012-02-29T22:04:07.527,6935,Supporter,False,3444
3,2012-02-29T22:14:08.030,6936,Teacher,False,3444
3,2012-03-01T04:24:18.137,6937,Student,False,3554
3,2012-03-01T11:14:55.633,6938,Teacher,False,3562
3,2012-03-01T11:34:55.183,6939,Editor,False,3562
3,2012-03-01T18:20:22.087,6940,Editor,False,2476
2,2012-03-01T19:40:30.860,6941,Yearling,False,1165
2,2012-03-01T20:20:45.063,6942,Yearling,False,1166
3,2012-03-01T20:50:55.267,6943,Student,False,3365
3,2012-03-02T03:41:58.337,6944,Student,False,2476
3,2012-03-02T03:41:58.367,6945,Supporter,False,3566
3,2012-03-02T04:17:12.410,6946,Commentator,False,3083
3,2012-03-02T05:17:26.783,6947,Editor,False,888
3,2012-03-02T16:55:52.600,6948,Supporter,False,150
3,2012-03-02T21:25:54.137,6949,Self-Learner,False,127
3,2012-03-02T22:20:55.380,6950,Student,False,3556
3,2012-03-02T22:20:55.423,6951,Supporter,False,3573
3,2012-03-02T22:35:56.077,6952,Editor,False,3573
3,2012-03-02T23:15:57.883,6953,Popular Question,False,68
3,2012-03-03T13:01:29.827,6954,Nice Answer,False,2953
3,2012-03-03T19:56:46.237,6955,Teacher,False,3574
3,2012-03-03T20:51:47.650,6956,Self-Learner,False,1593
3,2012-03-03T21:56:48.863,6957,Commentator,False,2146
3,2012-03-03T22:36:51.380,6958,Autobiographer,False,3575
3,2012-03-04T01:36:53.980,6959,Autobiographer,False,3576
3,2012-03-04T11:02:53.397,6960,Supporter,False,3577
3,2012-03-04T16:53:04.610,6961,Editor,False,3311
3,2012-03-04T17:03:04.710,6962,Excavator,False,3311
3,2012-03-04T19:18:10.673,6963,Teacher,False,3311
3,2012-03-04T19:43:10.703,6964,Scholar,False,3578
3,2012-03-04T23:23:20.200,6965,Teacher,False,3581
3,2012-03-05T00:28:21.693,6966,Nice Question,False,425
3,2012-03-05T02:28:27.570,6967,Commentator,False,1313
3,2012-03-05T10:14:29.920,6968,Teacher,False,3573
3,2012-03-05T10:19:28.477,6969,Critic,False,2146
3,2012-03-05T10:59:38.087,6970,Student,False,3584
3,2012-03-05T12:35:02.743,6971,Supporter,False,3556
3,2012-03-05T13:40:29.947,6972,Analytical,False,3556
3,2012-03-05T14:50:38.610,6973,Autobiographer,False,3585
3,2012-03-05T15:05:39.280,6974,Scholar,False,3584
3,2012-03-05T15:05:39.387,6975,Supporter,False,3584
3,2012-03-05T16:25:41.743,6976,Nice Answer,False,19
3,2012-03-05T17:00:43.807,6977,Supporter,False,3585
3,2012-03-05T19:10:47.663,6978,Supporter,False,3588
3,2012-03-05T19:15:47.487,6979,Nice Answer,False,1259
3,2012-03-05T20:35:49.830,6980,Nice Answer,False,424
3,2012-03-05T20:40:49.963,6981,Autobiographer,False,3589
3,2012-03-05T20:40:50.930,6982,Supporter,False,3589
3,2012-03-05T20:45:51.877,6983,Student,False,3585
2,2012-03-05T21:00:50.910,6984,Enlightened,False,424
2,2012-03-06T01:45:53.110,6985,Enthusiast,False,2824
3,2012-03-06T03:11:31.753,6986,Nice Question,False,3584
3,2012-03-06T05:18:57.587,6987,Commentator,False,3458
3,2012-03-06T05:36:57.757,6988,Quorum,False,3258
3,2012-03-06T05:38:58.910,6989,Editor,False,3581
3,2012-03-06T10:44:35.963,6990,Autobiographer,False,3591
3,2012-03-06T15:04:44.037,6991,Autobiographer,False,3594
3,2012-03-06T16:14:45.803,6992,Nice Question,False,213
3,2012-03-06T17:09:46.647,6993,Autobiographer,False,3596
3,2012-03-06T17:09:47.037,6994,Supporter,False,3596
3,2012-03-06T18:29:48.257,6996,Teacher,False,3593
3,2012-03-06T19:49:47.937,6997,Citizen Patrol,False,907
3,2012-03-06T19:49:47.997,6998,Critic,False,907
3,2012-03-06T21:44:50.460,6999,Student,False,3578
3,2012-03-06T23:19:52.783,7000,Excavator,False,3104
3,2012-03-06T23:29:54.637,7001,Teacher,False,3598
3,2012-03-07T00:37:07.040,7002,Talkative,False,50
3,2012-03-07T01:39:54.107,7003,Supporter,False,3083
3,2012-03-07T04:37:06.883,7004,Quorum,False,3581
2,2012-03-07T05:05:18.343,7005,Yearling,False,41
2,2012-03-07T06:10:30.713,7006,Yearling,False,169
3,2012-03-07T10:30:56.887,7007,Autobiographer,False,3602
3,2012-03-07T10:45:56.743,7008,Autobiographer,False,3603
3,2012-03-07T10:50:57.830,7009,Teacher,False,3104
3,2012-03-07T10:55:57.167,7010,Excavator,False,425
3,2012-03-07T14:06:04.767,7011,Student,False,3604
3,2012-03-07T14:11:04.647,7012,Scholar,False,1610
3,2012-03-07T16:46:11.390,7013,Teacher,False,3600
3,2012-03-08T10:44:43.560,7014,Autobiographer,False,3611
3,2012-03-08T13:54:46.397,7015,Popular Question,False,1914
3,2012-03-08T14:49:47.717,7016,Scholar,False,3448
3,2012-03-08T16:24:50.960,7017,Student,False,3605
3,2012-03-08T19:19:54.197,7018,Teacher,False,3615
3,2012-03-08T20:39:54.747,7019,Popular Question,False,1140
3,2012-03-08T21:09:55.037,7020,Analytical,False,3582
3,2012-03-08T21:24:55.597,7021,Tag Editor,False,3512
3,2012-03-09T13:25:48.583,7024,Nice Question,False,2296
3,2012-03-09T14:10:49.443,7025,Teacher,False,3582
3,2012-03-09T17:05:50.947,7026,Autobiographer,False,3621
3,2012-03-09T23:46:38.487,7027,Scholar,False,2357
2,2012-03-10T03:32:15.147,7028,Civic Duty,False,1259
3,2012-03-10T03:32:16.083,7029,Student,False,3351
3,2012-03-10T03:32:16.270,7030,Teacher,False,3599
3,2012-03-10T04:32:33.060,7031,Popular Question,False,2595
3,2012-03-10T05:48:17.347,7032,Popular Question,False,210
3,2012-03-10T12:40:08.130,7033,Autobiographer,False,3622
3,2012-03-10T17:11:36.693,7034,Editor,False,3559
3,2012-03-10T18:22:05.293,7035,Autobiographer,False,3626
3,2012-03-10T18:22:05.980,7036,Supporter,False,3626
3,2012-03-10T22:17:55.897,7037,Student,False,3083
3,2012-03-11T00:03:21.620,7038,Student,False,3559
3,2012-03-11T12:54:22.623,7039,Autobiographer,False,3629
3,2012-03-11T12:54:22.857,7040,Supporter,False,3629
3,2012-03-11T13:39:23.363,7041,Scholar,False,3559
3,2012-03-11T14:14:22.820,7042,Nice Answer,False,2953
3,2012-03-11T18:24:27.963,7043,Student,False,3628
3,2012-03-11T19:14:29.913,7044,Popular Question,False,188
3,2012-03-11T20:49:35.630,7045,Student,False,3631
3,2012-03-11T21:29:43.673,7046,Teacher,False,3632
3,2012-03-12T10:40:47.713,7047,Popular Question,False,821
3,2012-03-12T13:15:51.520,7048,Scholar,False,3556
3,2012-03-12T13:40:51.870,7049,Autobiographer,False,3635
3,2012-03-12T16:20:55.307,7050,Teacher,False,3636
3,2012-03-12T16:25:54.820,7051,Nice Question,False,21
3,2012-03-12T17:41:02.393,7052,Teacher,False,3637
3,2012-03-12T19:46:45.987,7053,Scholar,False,3083
3,2012-03-12T21:21:47.557,7054,Student,False,3638
3,2012-03-12T21:21:47.683,7055,Teacher,False,3638
3,2012-03-12T21:41:48.147,7056,Commentator,False,3631
3,2012-03-12T21:51:48.103,7057,Autobiographer,False,3639
